|   1   |      2       |       3      |       4      |       5      |       6      |       7      |       8      |       9      |       10     |       11     |       12     |      13       |
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       А. Балансовые счета
     Актив
|70601         303568729              0      303568729         162027              0         162027       63722236              0       63722236      367128938              0      367128938|
|70602            449238              0         449238          39036              0          39036         132452              0         132452         542654              0         542654|
|70603         902401736              0      902401736              0              0              0       60659727              0       60659727      963061463              0      963061463|
|70604            355964              0         355964              0              0              0          32624              0          32624         388588              0         388588|
|70605              5040              0           5040              0              0              0             57              0             57           5097              0           5097|
|70613           7228480              0        7228480         454729              0         454729         267862              0         267862        7041613              0        7041613|
| итого по пассиву(баланс)                                                                                                                                                                   |
|             3102055243      760351288     3862406531     2367972007     1216037231     3584009238     2528474180     1254667550     3783141730     3262557416      798981607     4061539023|
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       Б. Счета доверительного управления

     Актив
|80201        1267567036              0     1267567036       53957664              0       53957664       23157839              0       23157839     1298366861              0     1298366861|
|80501         229518969              0      229518969       26759593              0       26759593              0              0              0      256278562              0      256278562|
|80601          38209553              0       38209553       57934190              0       57934190       93343920              0       93343920        2799823              0        2799823|
|80801           9122763             21        9122784       93592160              1       93592161       16044098              1       16044099       86670825             21       86670846|
|80901                 0              0              0        5048437              0        5048437        5048437              0        5048437              0              0              0|
| итого по активу (баланс)                                                                                                                                                                   |
|             1544418321             21     1544418342      237292044              1      237292045      137594294              1      137594295     1644116071             21     1644116092|

     Пассив
|85101        1446063633              0     1446063633      337226825              0      337226825      534826794              0      534826794     1643663602              0     1643663602|
|85201                 0              0              0       18256933              0       18256933       18709423              0       18709423         452490              0         452490|
|85401                 0              0              0       34502287              0       34502287       34502287              0       34502287              0              0              0|
|85501          98354709              0       98354709      132856996              0      132856996       34502287              0       34502287              0              0              0|
| итого по пассиву (баланс)                                                                                                                                                                  |
|             1544418342              0     1544418342      522843041              0      522843041      622540791              0      622540791     1644116092              0     1644116092|
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       В. Внебалансовые счета

     Актив
|90701                 2              0              2              0              0              0              0              0              0              2              0              2|
|90704                 0              0              0         226360              0         226360         226360              0         226360              0              0              0|
|90705                 0              0              0        9550000        3099400       12649400        9550000        3099400       12649400              0              0              0|
|90803          55040871         762283       55803154       19242546        6273678       25516224       19326361        6237948       25564309       54957056         798013       55755069|
|90901            464594              0         464594          34206              0          34206          23556              0          23556         475244              0         475244|
|90902            394584              0         394584          23295              0          23295         125335              0         125335         292544              0         292544|
|90907             16813              0          16813              0              0              0            767              0            767          16046              0          16046|
|90908             43107      134519562      134562669              0       45417998       45417998          37800       23084428       23122228           5307      156853132      156858439|
|91101                 0           1165           1165              0       13727147       13727147              0       13728312       13728312              0              0              0|
|91102                 0              0              0              0             12             12              0             12             12              0              0              0|
|91202            179441         149468         328909              0           1357           1357              1           1049           1050         179440         149776         329216|
|91203               786              0            786              0              0              0              0              0              0            786              0            786|
|91207                 1              0              1              0              0              0              0              0              0              1              0              1|
|91219                 0           4690           4690            767         218079         218846            767         217476         218243              0           5293           5293|
|91220             11045        2609096        2620141              0        6648899        6648899          11045        6179824        6190869              0        3078171        3078171|
